epoch,acc,loss,val_acc,val_loss
0,0.187823834166,1.67060872878,0.186528497564,1.64481609547
1,0.206735751326,1.62514567178,0.178238341629,1.67668764332
2,0.191709844575,1.62808258682,0.221761658988,1.62363305462
3,0.184974093272,1.62392384129,0.221761658988,1.61699851399
4,0.208808290155,1.6165974995,0.207253886072,1.62899327958
