epoch,acc,loss,val_acc,val_loss
0,0.204467353986,1.66632482986,0.180985109383,1.67032323438
1,0.233104238395,1.61602729511,0.240549828742,1.62033830189
2,0.267754868236,1.58323979501,0.223367698226,1.62929888826
3,0.279782359611,1.57071004837,0.237113402352,1.6070435521
